feature|observation|otype|sindiv
3ee73bd3-b334-4c36-862e-e78d34611fbe|Armstrong 8.188|Statement|f87c664a-a385-466a-864c-6c627d8fca3e
3ee73bd3-b334-4c36-862e-e78d34611fbe|short belted tunic|101a0b9d-2623-428b-0219-7f8347cfc3fa|nan
3ee73bd3-b334-4c36-862e-e78d34611fbe|Dioscurus|101a0b9d-2623-428b-0087-7f8347cfc3fa|nan
3ee73bd3-b334-4c36-862e-e78d34611fbe|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
3ee73bd3-b334-4c36-862e-e78d34611fbe|mantle|101a0b9d-2623-428b-0214-7f8347cfc3fa|nan
3ee73bd3-b334-4c36-862e-e78d34611fbe|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
3efcaa06-045e-45b6-a313-220601dcfd0b|infant|101a0b9d-2623-428b-0001-7f8347cfc3fa|nan
3efcaa06-045e-45b6-a313-220601dcfd0b|Armstrong 8.232|Statement|07d1bb6a-1e85-48ab-a1b4-bc5401e0cdae
3efcaa06-045e-45b6-a313-220601dcfd0b|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
3efcaa06-045e-45b6-a313-220601dcfd0b|soldier|101a0b9d-2623-428b-0145-7f8347cfc3fa|nan
3efcaa06-045e-45b6-a313-220601dcfd0b|short belted tunic|101a0b9d-2623-428b-0219-7f8347cfc3fa|nan
3f31cb73-efea-437a-b469-aa5253ed0deb|Armstrong 3.30|Statement|b20a3b87-3690-4837-a378-a05effaf3137
3f31cb73-efea-437a-b469-aa5253ed0deb|mantle|101a0b9d-2623-428b-0214-7f8347cfc3fa|nan
3f31cb73-efea-437a-b469-aa5253ed0deb|tree|101a0b9d-2623-428b-0070-7f8347cfc3fa|nan
3f31cb73-efea-437a-b469-aa5253ed0deb|branch|101a0b9d-2623-428b-0051-7f8347cfc3fa|nan
3f356395-4c55-43e3-a1a0-38eb73671bfb|Achilles|101a0b9d-2623-428b-0080-7f8347cfc3fa|nan
3f356395-4c55-43e3-a1a0-38eb73671bfb|centaur|101a0b9d-2623-428b-0073-7f8347cfc3fa|nan
3f356395-4c55-43e3-a1a0-38eb73671bfb|hare|101a0b9d-2623-428b-0026-7f8347cfc3fa|nan
3f356395-4c55-43e3-a1a0-38eb73671bfb|hunter|101a0b9d-2623-428b-0141-7f8347cfc3fa|nan
3f356395-4c55-43e3-a1a0-38eb73671bfb|Chiron|101a0b9d-2623-428b-0075-7f8347cfc3fa|nan
3f529df6-60ab-4fd7-bfa1-d3f92aa82031|circle line|101a0b9d-2623-428b-0236-7f8347cfc3fa|nan
3f529df6-60ab-4fd7-bfa1-d3f92aa82031|Hayes 24|Statement|8f3502f2-917c-453e-ac57-cba938ee715e
3f756838-f5cd-4089-8e79-3eb5817b715e|short tunic|101a0b9d-2623-428b-0220-7f8347cfc3fa|nan
3f756838-f5cd-4089-8e79-3eb5817b715e|Armstrong 9.3A-D|Statement|d88d0b2a-7a69-4e0b-9326-5d7744cb58fd
3f756838-f5cd-4089-8e79-3eb5817b715e|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
3f756838-f5cd-4089-8e79-3eb5817b715e|Löwenstein Hochzeit der Thetis|Statement|74a3e848-7552-498c-bf65-8cf230598054
3f756838-f5cd-4089-8e79-3eb5817b715e|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
3f756838-f5cd-4089-8e79-3eb5817b715e|pan-pipe|101a0b9d-2623-428b-0200-7f8347cfc3fa|nan
3f97b539-1c8b-47a1-8cd9-dc28bf402f15|club|101a0b9d-2623-428b-0162-7f8347cfc3fa|nan
3f97b539-1c8b-47a1-8cd9-dc28bf402f15|Armstrong 1.45|Statement|09b04a61-ae82-4954-a6b9-4a3ae84c3463
3ff7967f-49bd-4ac6-9a53-e456edaa22a0|leaf|101a0b9d-2623-428b-0060-7f8347cfc3fa|nan
3ff7967f-49bd-4ac6-9a53-e456edaa22a0|Armstrong 3.22|Statement|1ab34b36-5118-4e55-95a6-019472e02243
40909703-b532-42d1-a233-aebb33f68ca9|leopard|101a0b9d-2623-428b-0030-7f8347cfc3fa|nan
40909703-b532-42d1-a233-aebb33f68ca9|Armstrong 6.68|Statement|76f00584-f0f9-46b7-af79-a46003e32bc4
40a0c85f-da14-47f0-8f6d-cd05c31e5f76|Löwenstein Triton III|Statement|f3cf2268-85e2-42ba-8811-115b1d290fd8
40a0c85f-da14-47f0-8f6d-cd05c31e5f76|Triton|101a0b9d-2623-428b-0115-7f8347cfc3fa|nan
40a0c85f-da14-47f0-8f6d-cd05c31e5f76|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
40b7b542-52da-405f-8816-03d1e9371a64|Armstrong 8.143|Statement|1b3f99c4-fdb4-4a61-a444-1c118d1fdbaf
40b7b542-52da-405f-8816-03d1e9371a64|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
40b7b542-52da-405f-8816-03d1e9371a64|short belted tunic|101a0b9d-2623-428b-0219-7f8347cfc3fa|nan
40b7b542-52da-405f-8816-03d1e9371a64|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
40dd2cac-724d-44b5-85e9-00f2faf04b2e|erots|101a0b9d-2623-428b-0111-7f8347cfc3fa|nan
40dd2cac-724d-44b5-85e9-00f2faf04b2e|ship|101a0b9d-2623-428b-0158-7f8347cfc3fa|nan
40dd2cac-724d-44b5-85e9-00f2faf04b2e|Löwenstein Erotengelage I|Statement|d66996e7-42b8-46b1-b69e-7968bf81c96d
40dd2cac-724d-44b5-85e9-00f2faf04b2e|Armstrong 8.92|Statement|48441cea-0297-412e-ae1b-e6c040729752
40fb3d0b-41eb-4f51-a4c0-5a5012464766|ornament|101a0b9d-2623-428b-0236-7f8347cfc3fa|nan
412e7992-6a17-488f-9775-f7b0b4bf5d73|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
412e7992-6a17-488f-9775-f7b0b4bf5d73|birds|101a0b9d-2623-428b-0011-7f8347cfc3fa|nan
414de6ad-ba93-402a-9c7b-ea3c23b051e3|Christ|101a0b9d-2623-428b-0120-7f8347cfc3fa|nan
414de6ad-ba93-402a-9c7b-ea3c23b051e3|angels|6648c1da-577b-482a-aed3-df1e2f43536f|nan
414de6ad-ba93-402a-9c7b-ea3c23b051e3|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
414de6ad-ba93-402a-9c7b-ea3c23b051e3|sceptre|101a0b9d-2623-428b-0228-7f8347cfc3fa|nan
414de6ad-ba93-402a-9c7b-ea3c23b051e3|toga|101a0b9d-2623-428b-0222-7f8347cfc3fa|nan
414de6ad-ba93-402a-9c7b-ea3c23b051e3|symbols of the Evangelists|e4a813e4-bbed-410e-a7f2-c73f7bbca321|nan
414de6ad-ba93-402a-9c7b-ea3c23b051e3|mandorla|ff79152e-c1f0-48d0-8760-91e3b617b567|nan
418e8df8-1c41-4b52-8720-a61380199caa|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
41d92517-5e73-4847-aca2-b70cf3d86d54|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
41d92517-5e73-4847-aca2-b70cf3d86d54|Hayes 58|Statement|nan
420ced7c-d526-4b89-8468-bd92a17f02a1|ship|101a0b9d-2623-428b-0158-7f8347cfc3fa|nan
420ced7c-d526-4b89-8468-bd92a17f02a1|Jonah|101a0b9d-2623-428b-0126-7f8347cfc3fa|nan
420ced7c-d526-4b89-8468-bd92a17f02a1|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
420ced7c-d526-4b89-8468-bd92a17f02a1|Armstrong 8.211|Statement|8ca29f5a-9769-429e-bb9a-ba6bbdaab546
420ced7c-d526-4b89-8468-bd92a17f02a1|men|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
424233bb-41ce-4a79-b494-38ebe631f8b5|Hayes 110|Statement|nan
424233bb-41ce-4a79-b494-38ebe631f8b5|Hayes 118|Statement|nan
424233bb-41ce-4a79-b494-38ebe631f8b5|ivy-leaf|101a0b9d-2623-428b-0058-7f8347cfc3fa|nan
424233bb-41ce-4a79-b494-38ebe631f8b5|palmette|101a0b9d-2623-428b-0247-7f8347cfc3fa|nan
424233bb-41ce-4a79-b494-38ebe631f8b5|leaf|101a0b9d-2623-428b-0060-7f8347cfc3fa|nan
424233bb-41ce-4a79-b494-38ebe631f8b5|Hayes 120|Statement|nan
42684889-3e1b-4d99-9ed3-f70feffdbb02|sea monster|101a0b9d-2623-428b-0078-7f8347cfc3fa|nan
42bca3ef-dba9-437d-8699-bc16a2d85812|fish|101a0b9d-2623-428b-0022-7f8347cfc3fa|nan
42e085d3-4865-45d4-ac6a-c3e3ca8a4540|bear|101a0b9d-2623-428b-0009-7f8347cfc3fa|nan
42e085d3-4865-45d4-ac6a-c3e3ca8a4540|Armstrong 6.74|Statement|503b0ca5-dccf-4a63-b0bb-894f4953e039
42f40a63-1a60-4890-8217-71d11369201f|lozenges|101a0b9d-2623-428b-0245-7f8347cfc3fa|nan
42f40a63-1a60-4890-8217-71d11369201f|Hayes 100|Statement|nan
43443102-a88c-41da-9694-0007a5c6f5c7|stake|101a0b9d-2623-428b-0193-7f8347cfc3fa|nan
43443102-a88c-41da-9694-0007a5c6f5c7|orant|101a0b9d-2623-428b-0142-7f8347cfc3fa|nan
43443102-a88c-41da-9694-0007a5c6f5c7|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
43443102-a88c-41da-9694-0007a5c6f5c7|Armstrong 8.258|Statement|c8a51816-1018-42b3-b00e-6c62411dfb22
43e9357c-1391-47c1-9040-59ba93957a47|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
43e9357c-1391-47c1-9040-59ba93957a47|Lazarus|101a0b9d-2623-428b-0128-7f8347cfc3fa|nan
44064e56-1f00-4fab-ad78-e9bed4addf44|Chi Rho|101a0b9d-2623-428b-0234-7f8347cfc3fa|nan
44064e56-1f00-4fab-ad78-e9bed4addf44|Hayes 295|Statement|nan
441216c6-2d7d-459a-8a4d-ef59c84b0a6e|Armstrong 6.182|Statement|da3a87bd-9238-4f58-bcfc-a8191552166b
441216c6-2d7d-459a-8a4d-ef59c84b0a6e|camel|101a0b9d-2623-428b-0016-7f8347cfc3fa|nan
4419531a-f978-428d-afc5-5ba7cafa8512|animal|6ccb869c-2356-440c-b94a-ab2e607ab883|nan
443104a1-b26e-4153-8464-8d0085d9f018|ornament|101a0b9d-2623-428b-0236-7f8347cfc3fa|nan
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|spear|101a0b9d-2623-428b-0172-7f8347cfc3fa|nan
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|tunic|101a0b9d-2623-428b-0223-7f8347cfc3fa|nan
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|Armstrong 9.2|Statement|fb3f1ad4-dc8f-4a1c-ac8d-758566dce6e8
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|phrygian cap|101a0b9d-2623-428b-0218-7f8347cfc3fa|nan
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|long-sleeved short belted tunic|99c93190-8634-45d5-b588-02e73e7e2c2c|nan
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|Dioscurus|101a0b9d-2623-428b-0087-7f8347cfc3fa|nan
4476b9eb-2a4d-401f-8e46-a24eed17ce2d|horse|101a0b9d-2623-428b-0027-7f8347cfc3fa|nan
447857b4-500d-49a8-9ae5-d2a31e171699|antelope|101a0b9d-2623-428b-0008-7f8347cfc3fa|nan
447857b4-500d-49a8-9ae5-d2a31e171699|medallion|101a0b9d-2623-428b-0246-7f8347cfc3fa|nan
44d25f69-affe-46b7-b2c2-feae9d743075|branch|101a0b9d-2623-428b-0051-7f8347cfc3fa|nan
44d25f69-affe-46b7-b2c2-feae9d743075|lionsskin|101a0b9d-2623-428b-0211-7f8347cfc3fa|nan
451b0c32-f5a6-4eee-ae26-98c74a60b08e|Armstrong 8.73|Statement|9be927d2-2b42-4ca5-a14e-bbdc1f57abca
451b0c32-f5a6-4eee-ae26-98c74a60b08e|Pan|101a0b9d-2623-428b-0106-7f8347cfc3fa|nan
451b0c32-f5a6-4eee-ae26-98c74a60b08e|satyr|e5715d1a-5b54-4030-9aa1-1d3a6b474af2|nan
451b0c32-f5a6-4eee-ae26-98c74a60b08e|Atlante 125|Statement|d8ef7543-0d43-46b8-b075-1518a7faca54
452e4684-1025-4479-98a2-e18b26d5c6ab|lozenges|101a0b9d-2623-428b-0245-7f8347cfc3fa|nan
452e4684-1025-4479-98a2-e18b26d5c6ab|Hayes 100|Statement|nan
458436b3-10ce-4672-8354-996457994b11|bear|101a0b9d-2623-428b-0009-7f8347cfc3fa|nan
458436b3-10ce-4672-8354-996457994b11|Armstrong 6.82|Statement|b810ea6f-e826-4219-a490-8b0aef52a02a
45aa1acb-1052-4cc0-899a-972b9c001061|palm-branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
45aa1acb-1052-4cc0-899a-972b9c001061|Armstrong 3.8|Statement|522a11e5-ff73-475a-8dbf-cb5ba6db2faa
45c06af6-569a-4d76-b552-29fd8d088807|arm|e844f4b9-5c55-4637-97d7-8d5400d8160c|nan
45c06af6-569a-4d76-b552-29fd8d088807|discus|78531081-12e9-4d9b-a043-75f75b6639cd|nan
45c06af6-569a-4d76-b552-29fd8d088807|Achilles|101a0b9d-2623-428b-0080-7f8347cfc3fa|nan
45c06af6-569a-4d76-b552-29fd8d088807|boy|101a0b9d-2623-428b-0006-7f8347cfc3fa|nan
45c06af6-569a-4d76-b552-29fd8d088807|Armstrong 9.3A-D|Statement|d88d0b2a-7a69-4e0b-9326-5d7744cb58fd
45c06af6-569a-4d76-b552-29fd8d088807|Löwenstein Der physische Unterricht Achills, Diskuswurf|Statement|6a66fe54-ca79-43a0-b130-0412e050666e
45f8eaf7-fe5c-4e39-ab83-1321a4f16783|mask|101a0b9d-2623-428b-0227-7f8347cfc3fa|nan
45f8eaf7-fe5c-4e39-ab83-1321a4f16783|Oceanus|101a0b9d-2623-428b-0102-7f8347cfc3fa|nan
45f8eaf7-fe5c-4e39-ab83-1321a4f16783|Armstrong 5.106|Statement|3e83d102-5425-4754-bf26-2385d9510def
460d305b-f761-432b-a551-9ff73ee2bb56|Armstrong 6.161/6.162|Statement|5cc95d56-248a-4b1b-8069-8b947c6b66dc
460d305b-f761-432b-a551-9ff73ee2bb56|hound|101a0b9d-2623-428b-0028-7f8347cfc3fa|nan
46445159-48a2-41c0-9668-8436c9e476df|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
46445159-48a2-41c0-9668-8436c9e476df|fiery furnace|101a0b9d-2623-428b-0151-7f8347cfc3fa|nan
46445159-48a2-41c0-9668-8436c9e476df|Armstrong 8.139|Statement|ae492614-af85-4e63-9c5e-10add33fc23a
471ab810-a585-4c4c-8f74-49fa38e12978|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
471ab810-a585-4c4c-8f74-49fa38e12978|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
471ab810-a585-4c4c-8f74-49fa38e12978|Armstrong 8.205|Statement|4eed0152-2185-4526-8a5f-fd19290f7d73
471ab810-a585-4c4c-8f74-49fa38e12978|altar|101a0b9d-2623-428b-0174-7f8347cfc3fa|nan
471ab810-a585-4c4c-8f74-49fa38e12978|Abraham|101a0b9d-2623-428b-0118-7f8347cfc3fa|nan
471ab810-a585-4c4c-8f74-49fa38e12978|Isaac|101a0b9d-2623-428b-0125-7f8347cfc3fa|nan
472b590e-4f2b-4adb-b3b6-1b9327a6462c|Armstrong 6.27|Statement|3f855e89-b843-4a8e-a7dd-94738b12c05a
472b590e-4f2b-4adb-b3b6-1b9327a6462c|lion|101a0b9d-2623-428b-0031-7f8347cfc3fa|nan
475ed857-614d-4659-8094-84b4f506bff3|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
475ed857-614d-4659-8094-84b4f506bff3|Armstrong|Statement|nan
4788b4b6-cc9c-4c88-a69f-6a6352063fb6|circle|101a0b9d-2623-428b-0235-7f8347cfc3fa|nan
4788b4b6-cc9c-4c88-a69f-6a6352063fb6|zigzag|5d112c71-ffe9-4092-a19d-64c16e6c1a46|nan
4788b4b6-cc9c-4c88-a69f-6a6352063fb6|strokes|c10229ef-a21b-4a53-acbe-29524904c63e|nan
4788b4b6-cc9c-4c88-a69f-6a6352063fb6|triangles|101a0b9d-2623-428b-0253-7f8347cfc3fa|nan
47e262d8-8142-4e5e-a4cf-1aa72e436b3c|blossom|101a0b9d-2623-428b-0232-7f8347cfc3fa|nan
48150b6b-76fc-44ee-ab78-038d58574038|triangle|101a0b9d-2623-428b-0253-7f8347cfc3fa|nan
48534d2a-50f4-464e-b8ce-f17a151a9c46|Armstrong 3.37|Statement|eaa979ad-d8f2-40d4-97a8-4beed3c27d62
48534d2a-50f4-464e-b8ce-f17a151a9c46|tree|101a0b9d-2623-428b-0070-7f8347cfc3fa|nan
486e6da6-be8b-420c-90d8-8d50699f6c16|boy|101a0b9d-2623-428b-0006-7f8347cfc3fa|nan
486e6da6-be8b-420c-90d8-8d50699f6c16|Achilles|101a0b9d-2623-428b-0080-7f8347cfc3fa|nan
486e6da6-be8b-420c-90d8-8d50699f6c16|Löwenstein Unterricht des Achill durch Chiron|Statement|56e9cd74-cc9b-4b47-a73e-64e10c223c51
487d848e-fc68-4b43-80c7-40c900351d5e|ship|101a0b9d-2623-428b-0158-7f8347cfc3fa|nan
487d848e-fc68-4b43-80c7-40c900351d5e|erots|101a0b9d-2623-428b-0111-7f8347cfc3fa|nan
487d848e-fc68-4b43-80c7-40c900351d5e|Löwenstein fischende Eroten I|Statement|73663b91-e306-49ab-b775-3ec6fa3c3493
487d848e-fc68-4b43-80c7-40c900351d5e|Armstrong 8.24|Statement|22745cd5-5787-476c-8d29-6bfbbb75e39b
49059e67-3bca-4875-9815-1111f9f377e3|tree|101a0b9d-2623-428b-0070-7f8347cfc3fa|nan
49059e67-3bca-4875-9815-1111f9f377e3|Armstrong 3.37|Statement|eaa979ad-d8f2-40d4-97a8-4beed3c27d62
491b40ac-77f9-4bb2-af6c-a1d3d68b7f2c|blossom|101a0b9d-2623-428b-0232-7f8347cfc3fa|nan
499fd439-e629-4d23-bc24-860c4dddb438|hand|1aeeab4b-9a3e-4279-84bd-be50fa53d7c7|nan
4a1bf834-753b-4168-ae0d-dae2bcdd9a0d|Armstrong 6.1|Statement|6c9add7e-cf9b-414a-960d-3588a015e2da
4a1bf834-753b-4168-ae0d-dae2bcdd9a0d|lion|101a0b9d-2623-428b-0031-7f8347cfc3fa|nan
4a512d58-5fd3-4f84-a55a-cced12f265e2|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
4a512d58-5fd3-4f84-a55a-cced12f265e2|Atlante X B1a|Statement|8c3f7ac1-71e8-4135-8ae3-c715c44e80a7
4a512d58-5fd3-4f84-a55a-cced12f265e2|Atlante X B1a|Statement|fbfa4b8d-1ef3-4d7b-b6a4-fc86fc6e721a
4a512d58-5fd3-4f84-a55a-cced12f265e2|leaf|101a0b9d-2623-428b-0060-7f8347cfc3fa|nan
4a6350e0-0e18-4d16-b7a6-ec078004199c|circle line|101a0b9d-2623-428b-0236-7f8347cfc3fa|nan
4a6350e0-0e18-4d16-b7a6-ec078004199c|Hayes 42|Statement|nan
4a90e2d6-291a-47c7-8d0b-424c82cc4247|Hayes 5|Statement|nan
4a90e2d6-291a-47c7-8d0b-424c82cc4247|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
4ad9b764-d949-4889-8402-a441ecc03be5|concentric circle|101a0b9d-2623-428b-0238-7f8347cfc3fa|nan
4ad9b764-d949-4889-8402-a441ecc03be5|dots|5481af93-bed2-4bd7-9561-046fa3120eb6|nan
4b0d407c-909c-4764-88fe-96ac37418e9b|Löwenstein Hochzeit der Thetis|Statement|74a3e848-7552-498c-bf65-8cf230598054
4b0d407c-909c-4764-88fe-96ac37418e9b|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
4b0d407c-909c-4764-88fe-96ac37418e9b|Armstrong 9.3A-D|Statement|d88d0b2a-7a69-4e0b-9326-5d7744cb58fd
4bbb4545-96bd-456e-9a1e-cea8e97d1476|blossom|101a0b9d-2623-428b-0232-7f8347cfc3fa|nan
4c423176-cc85-4472-b2bb-504c22bccb5f|hare|101a0b9d-2623-428b-0026-7f8347cfc3fa|nan
4c46273c-e1fa-4b6e-8e98-f793f6f41e49|tabula ansata|101a0b9d-2623-428b-0161-7f8347cfc3fa|nan
4c46273c-e1fa-4b6e-8e98-f793f6f41e49|Armstrong 1.89|Statement|6d8a3d1b-f6b1-4209-be69-89ecc1d2605f
4c9a5be4-4b04-491d-8328-18d67f11b595|orant|101a0b9d-2623-428b-0142-7f8347cfc3fa|nan
4c9a5be4-4b04-491d-8328-18d67f11b595|Armstrong 8.258|Statement|c8a51816-1018-42b3-b00e-6c62411dfb22
4c9a5be4-4b04-491d-8328-18d67f11b595|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
4c9f0b57-5efd-4fe9-a3d9-81b6c3e29ab8|leaf-spray|8df6d8b5-832c-4e67-9feb-ce20031e9b0b|nan
4ccf58e0-516c-4cce-a6b8-e7c782b16704|Armstrong 1.72|Statement|927c71a5-1caf-496e-8ebc-824c574176a0
4ccf58e0-516c-4cce-a6b8-e7c782b16704|wreath|c56a2f63-a6ad-4ce0-a4de-5d996f3d63b7|nan
4ccf58e0-516c-4cce-a6b8-e7c782b16704|Atlante 32|Statement|9427cde3-2334-40c2-9a24-da6b1ec29d69
4ce0434a-d256-4782-924f-096c4d91e2c8|Armstrong 1.72|Statement|927c71a5-1caf-496e-8ebc-824c574176a0
4ce0434a-d256-4782-924f-096c4d91e2c8|wreath|c56a2f63-a6ad-4ce0-a4de-5d996f3d63b7|nan
4ce0434a-d256-4782-924f-096c4d91e2c8|Atlante 32|Statement|9427cde3-2334-40c2-9a24-da6b1ec29d69
4cf2487d-6721-42ef-b362-4bfddf134c4d|dolphins|101a0b9d-2623-428b-0020-7f8347cfc3fa|nan
4cf2487d-6721-42ef-b362-4bfddf134c4d|Armstrong 8.18|Statement|ec4994ba-fd93-46a5-b91c-50e1ffa95450
4cf2487d-6721-42ef-b362-4bfddf134c4d|Löwenstein mariner Eros III|Statement|bb196511-efea-4177-a45f-fd496f7816c6
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|helmet|101a0b9d-2623-428b-0167-7f8347cfc3fa|nan
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|Armstrong 8.102|Statement|dfb5789e-0979-4288-9f30-09f30479c6f6
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|Löwenstein Victoria I|Statement|3f4bfb7e-de57-44f5-ace2-aba988406428
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|peplos|101a0b9d-2623-428b-0217-7f8347cfc3fa|nan
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|breast-band|101a0b9d-2623-428b-0206-7f8347cfc3fa|nan
4d7d72a9-0ab9-40be-b82b-be8bd8b7f6c0|Victoria|101a0b9d-2623-428b-0117-7f8347cfc3fa|nan
4d886736-634c-4ee0-8280-0e3ad031cea1|petal|101a0b9d-2623-428b-0066-7f8347cfc3fa|nan
4d92e68d-df26-4058-a2aa-440890d899f0|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
4d92e68d-df26-4058-a2aa-440890d899f0|Hercules|101a0b9d-2623-428b-0091-7f8347cfc3fa|nan
4d92e68d-df26-4058-a2aa-440890d899f0|Löwenstein Hercules V|Statement|76ba2261-75b7-4557-981e-3c79af640158
4d92e68d-df26-4058-a2aa-440890d899f0|Armstrong 8.111|Statement|4aafe594-8c52-481b-9e71-d2556722344b
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|peplos|101a0b9d-2623-428b-0217-7f8347cfc3fa|nan
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|Armstrong 8.100|Statement|607f7fc1-fef3-4923-a393-106743f57abd
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|Victoria|101a0b9d-2623-428b-0117-7f8347cfc3fa|nan
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|breast-band|101a0b9d-2623-428b-0206-7f8347cfc3fa|nan
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|helmet|101a0b9d-2623-428b-0167-7f8347cfc3fa|nan
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|woman|101a0b9d-2623-428b-0004-7f8347cfc3fa|nan
4e028994-bf8d-4060-b3ba-fe1c59a8ea39|Löwenstein Victoria III|Statement|9674a0cf-3508-4be8-a570-c512a44109a1
4e16f061-06f6-4313-80c1-35a384cbb179|legs|60658144-d1ce-4d38-891c-b88d567ab104|nan
4e6e2a06-fb16-4f33-93e7-8d1152b8eedc|Löwenstein Satyr II|Statement|fa1b5075-c17f-4349-87c7-1f4d5f5cda87
4e6e2a06-fb16-4f33-93e7-8d1152b8eedc|Thyrsos|d5a125b4-7c51-48d1-a412-936fe049116f|nan
4e6e2a06-fb16-4f33-93e7-8d1152b8eedc|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
4e6e2a06-fb16-4f33-93e7-8d1152b8eedc|Cantharus|101a0b9d-2623-428b-0178-7f8347cfc3fa|nan
4e6e2a06-fb16-4f33-93e7-8d1152b8eedc|satyr|e5715d1a-5b54-4030-9aa1-1d3a6b474af2|nan
4e6e2a06-fb16-4f33-93e7-8d1152b8eedc|Armstrong 8.56|Statement|3cc0392e-84d6-4d29-95f7-8d30d914bb6d
4ffeeb2e-b7af-44dc-8024-164e6812c79e|Armstrong 3.27|Statement|000168a0-04d1-4ddd-8dea-4611bd8a0a07
4ffeeb2e-b7af-44dc-8024-164e6812c79e|stone pine|101a0b9d-2623-428b-0069-7f8347cfc3fa|nan
4ffeeb2e-b7af-44dc-8024-164e6812c79e|tree|101a0b9d-2623-428b-0070-7f8347cfc3fa|nan
50736974-4327-4888-955a-7714a6caad96|circles|101a0b9d-2623-428b-0254-7f8347cfc3fa|nan
50736974-4327-4888-955a-7714a6caad96|Hayes|Statement|nan
50881862-51ba-48b8-97fe-31ed2af7567a|strokes|c10229ef-a21b-4a53-acbe-29524904c63e|nan
51481985-d589-4300-a7bc-efb895785f6d|man|101a0b9d-2623-428b-0003-7f8347cfc3fa|nan
51481985-d589-4300-a7bc-efb895785f6d|Pan|101a0b9d-2623-428b-0106-7f8347cfc3fa|nan
51481985-d589-4300-a7bc-efb895785f6d|satyr|e5715d1a-5b54-4030-9aa1-1d3a6b474af2|nan
51481985-d589-4300-a7bc-efb895785f6d|Bacchus|101a0b9d-2623-428b-0082-7f8347cfc3fa|nan
515d0e92-b4ff-434e-9501-96342fbf5424|blossom|a7b2c650-5e05-41ef-bb97-b3c9c26ccb16|nan
515d0e92-b4ff-434e-9501-96342fbf5424|Hayes 58|Statement|nan
518453c0-a44b-4153-9155-cdd05eed0b83|Armstrong 3.9|Statement|fe58af42-56d6-433e-af51-4f96797ee95f
518453c0-a44b-4153-9155-cdd05eed0b83|palm branch|101a0b9d-2623-428b-0065-7f8347cfc3fa|nan
